"LastName"	"FirstName"	"DatasetID"	"Dataset"	"SpeciesName"	"AccSpeciesID"	"AccSpeciesName"	"ObservationID"	"ObsDataID"	"TraitID"	"TraitName"	"DataName"	"OriglName"	"OrigUnitStr"	"ValueKindName"	"OrigUncertaintyStr"	"UncertaintyName"	"Replicates"	"StdValue"	"UnitName"	"RelUncertaintyPercent"	"OrigObsDataID"	"ErrorRisk"	"Reference"	"Comment"	"max_height"	"42"	"45"	"47"	"59"	"60"	"61"	"62"	"68"	"80"	"92"	"112"	"113"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"193"	"216"	"226"	"232"	"235"	"283"	"325"	"327"	"413"	"448"	"505"	"506"	"507"	"515"	"703"	"706"	"708"	"709"	"713"	"719"	"882"	"911"	"1412"	"1736"	"1861"	"P50"	"2100"	"2200"	"k_sat"	"2358"	"2525"	"2537"	"2538"	"2539"	"2540"	"2541"	"2542"	"2543"	"Huber"	"2545"	"2546"	"2547"	"2548"	"2549"	"2550"	"2551"	"2552"	"2553"	"2554"	"2555"	"2556"	"2557"	"2558"	"2559"	"2560"	"2561"	"2562"	"2563"	"2564"	"2565"	"2566"	"2567"	"2568"	"2570"	"2571"	"2572"	"2573"	"2574"	"2575"	"2576"	"2577"	"2578"	"2579"	"2580"	"2581"	"2582"	"2583"	"2584"	"2585"	"2586"	"2587"	"2588"	"2589"	"2590"	"2591"	"2592"	"2593"	"2594"	"2656"	"6584"
"298"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Juniperus virginiana"	31598	"Juniperus virginiana"	1728258	12629908	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	3.04	"mm2 mg-1"	NA	TRUE	2.58397	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	23	"E"	NA	"T"	35.95	-79.0666666666667	150	14.4846666666667	NA	1005	1273	"USA_Nc_DukeForest_1"	"Willson et al. 2008"	3.018	4.618	9.518	14.518	18.918	22.918	25.018	24.418	20.918	14.718	10.118	5.118	81.6735537190083	84.6151859504132	91.8827479338843	70.0800619834711	97.5929752066116	94.9974173553719	89.8063016528926	97.160382231405	70.4261363636364	75.2711776859504	75.8768078512397	75.6172520661157	53.8	56.9	62.1	64	60.2	62.2	59.7	58.5	59.4	62.2	56.9	53.3	"WDS"	NA	NA	NA	NA	NA	69.7583333333333	"N"	"A"	NA	NA	NA	NA	NA	"vesselless"	"vesselless"	"vesselless"	NA	NA	"tracheids"	1	69.1176470588235	"USA"	"Duke Forest and Forest Bragg, North Carolina"	"S"	6.6	-10.5	NA	0.510147	NA	"Duke Forest and Forest Bragg, North Carolina"	-2.74	9.74358974358974	"S"	"PW"	"CE"	NA	NA	NA	NA	NA	NA	NA	11.2659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	NA	0.173006	0.592514	59.1	94.5	66.8	63.6	62.9	61	70.6	73.2	75.6	77.5	76.2	72.3	68.7	23.8	19.8	12.4	3.5	0	0	0	0	0	3.2	11.3	20.5	68.7	30.4
"299"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Lagarostrobos franklinii"	32163	"Lagarostrobos franklinii"	1728263	12630340	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	-42.905	"m"	NA	NA	1.52407	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"T"	-42.905	147.324722222222	60	12.1436666666667	NA	671	913	"AU_Tas_Hobart"	"Brodribb & Hill 1999"	16.402	16.302	15.102	12.802	10.402	8.202	7.602	8.502	10.102	11.902	13.402	15.002	44	45	46	56	56	51	63	64	57	66	61	62	53.7	53.1	49.4	46.8	39.9	40.4	43.6	45.1	45.7	48.3	47.5	47.9	"TMR"	NA	NA	NA	NA	NA	62.9166666666667	"G"	"A"	NA	"43 06 07 S"	"146 42 21 E"	112	NA	"vesselless"	"vesselless"	"vesselless"	NA	NA	"tracheids"	2	NA	"Australia"	"Hobart"	"S"	3.8	-5.09	0.00012	0.27	NA	"Hobart"	-2.52	29.4573643410853	"S"	"other"	"AD"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	NA	NA	NA	46.7833333333333	12.5	54.3	56.7	59.6	63.2	70.2	73	72.9	68.8	62.4	59.2	57.8	0.3	0.3	0.4	0.8	1.4	2.1	2.4	1.6	1.2	1	0.6	0.4	56.9	NA
"300"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Larix decidua"	32364	"Larix decidua"	1728265	12630537	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.1833333333333	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"W"	NA	"T"	47.1833333333333	11.3166666666667	2035	0	NA	878.8	448	"AT_Tyrol_Birgitz_4"	"Mayr et al. 2006"	-7.34166666666667	-7.34166666666667	-5.14166666666667	-2.14166666666667	2.45833333333333	5.55833333333333	7.75833333333333	7.65833333333333	5.45833333333333	2.15833333333333	-3.04166666666667	-6.04166666666667	57.4848732624693	51.0178250204415	63.2333605887163	67.5447260834015	86.227309893704	95.5686017988553	109.939820114473	101.317089125102	71.1375306623058	56.7663123466885	63.2333605887163	55.3291905151267	37.4	40.2	39.1	37.7	38.1	38.6	44.3	45.1	47.1	48.2	38.1	37.3	"TMS"	NA	NA	NA	"unpublished data added, torus thickness Jansen S."	NA	72.225	"N"	"A"	5	"47 11' N"	"11 19' E"	2035	NA	"vesselless"	"vesselless"	"vesselless"	NA	9.6	"tracheids"	1	87.88	"Austria"	"Birgitz Kˆpfl, Tyrol"	"S"	3.39	-4.49	NA	0.334	NA	"Birgitz Kˆpfl, Tyrol"	-2.29	34.5454545454545	"S"	"PW"	"DH"	NA	-3.25	NA	NA	NA	NA	NA	15.65	NA	NA	NA	NA	NA	NA	NA	NA	421	NA	NA	NA	"no"	NA	NA	NA	NA	0.063	0.575	40.9333333333333	173.3	73.9	73.6	69.9	70.1	70.7	71	70.2	72.8	73.2	73	73.8	28.4	24.7	22.4	14.5	7.8	5	3.8	3.7	4.8	10.3	20.5	27.4	74.5	NA
"301"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Larix decidua"	32364	"Larix decidua"	1728266	12630644	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.2333333333333	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"W"	NA	"T"	47.2333333333333	11.3	750	8.9	NA	883.1	792	"AT_Tyrol_Gˆtzens"	"Mayr et al. 2006"	-0.0166666666666662	1.08333333333333	4.18333333333333	7.78333333333333	12.2833333333333	15.4833333333333	17.6833333333333	17.1833333333333	14.8833333333333	10.5833333333333	4.78333333333333	0.883333333333334	46.4644769613948	44.1733291822333	50.6801888750519	63.3273246160233	93.7537671232877	111.349782067248	122.713875051889	116.20701535907	76.3410440016605	53.0629825653798	56.2705894562059	48.7556247405563	37.4	40.2	39.1	37.7	38.1	38.6	44.3	45.1	47.1	48.2	38.1	37.3	"TMS"	NA	NA	NA	"unpublished data added, torus thickness Jansen S."	NA	72.225	"N"	"A"	20	"47 14' N"	"11 18' E"	750	NA	"vesselless"	"vesselless"	"vesselless"	NA	9.61	"tracheids"	1	46.7248677248677	"Austria"	"Gˆtzens Tyrol"	"S"	3.66	-4.39	NA	0.534	NA	"Gˆtzens Tyrol"	-2.93	52.054794520548	"S"	"PW"	"DH"	NA	-2.22	NA	NA	NA	NA	NA	16.06	NA	NA	NA	NA	NA	NA	NA	NA	421	NA	NA	NA	"no"	NA	NA	NA	NA	0.081	0.586	40.9333333333333	173.3	73.9	73.6	69.9	70.1	70.7	71	70.2	72.8	73.2	73	73.8	28.4	24.7	22.4	14.5	7.8	5	3.8	3.7	4.8	10.3	20.5	27.4	74.5	NA
"302"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Larix occidentalis"	32376	"Larix occidentalis"	1728272	12631223	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	46.9166666666667	"m"	NA	NA	5.58274	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"W"	NA	"T"	46.9166666666667	-114.083333333333	1750	2.431	NA	357.1	983	"USA_Mt_Missoula_2"	"PiÒol & Sala 2000"	-9.394	-5.994	-2.294	2.306	6.506	11.106	14.806	14.206	8.606	2.406	-4.094	-8.994	31.7	20.3	25.7	25.9	47.7	47.9	24.4	31	29.7	20.8	22.6	29.4	34.3	45.6	56.6	59.6	59.7	65.1	80.9	75.9	69.6	57.2	35.1	31.1	"WDS"	NA	NA	NA	NA	-20.0079	67.1666666666667	"N"	"A"	NA	NA	NA	NA	NA	"vesselless"	"vesselless"	"vesselless"	NA	NA	"tracheids"	1	NA	"USA"	"Missoula, MT"	"S"	4.30961	-7.17438	0.00011	0.28	NA	"Missoula, MT"	-0.97153	13.2645901765238	"S"	"PW"	"AD"	NA	-1.5	0.00041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	NA	NA	NA	55.8916666666667	194.3	79.9	76.9	69.1	60.3	61.2	60.3	51.7	52.6	62.2	70	79	28.8	24.9	25.1	19.1	11.1	2.9	1	1.3	7.8	19.1	24.6	28.6	82.8	NA
"303"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Metasequoia glyptostroboides"	36382	"Metasequoia glyptostroboides"	1728276	12631629	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	37.78	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"W"	NA	"T"	37.78	-122.43	76	15	NA	470	892	"USA_Ca_Strybing"	"Pittermann et al. unpublished"	11.35	12.95	13.35	14.25	15.25	16.45	16.85	17.35	18.35	17.35	14.65	11.85	123.691756272401	91.4695340501792	87.3118279569892	37.4193548387097	8.31541218637993	4.15770609318996	1.03942652329749	2.07885304659498	7.27598566308244	36.3799283154122	86.2724014336918	94.5878136200717	59.4	67.8	72.7	78.6	75.2	72.3	71.8	70.2	74.1	71.8	57.4	53.4	"TMS"	NA	NA	NA	NA	NA	73	"C"	"A"	NA	"30.1 N"	"108.45 E"	NA	NA	"vesselless"	"vesselless"	"vesselless"	11.8905310526316	13.91969068	"tracheids"	1	48.6666666666667	"USA"	"UCBG+Strybing"	"S"	3.762760411	-4.75484727919264	0.000195753	2.321237394	NA	"UCBG"	-1.8266292442498	38.3030974588219	"S"	"PW"	"CE"	NA	NA	NA	NA	NA	NA	NA	19.97273842	NA	NA	NA	3.931	0.330599195494301	NA	5.527	1.40600356143475	NA	NA	NA	NA	"no"	NA	NA	NA	5.111704337	0.068686001	0.484711111	68.725	16.9	78.9	76.5	73.1	70.4	69.6	69	70.3	72.2	70.1	71.1	75.7	4.4	2.2	2.1	1.6	0.9	0.1	0.1	0.1	0.1	0.4	1.2	3.7	79.1	NA
"304"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Phyllocladus trichomanoides"	41803	"Phyllocladus trichomanoides"	1728280	12632032	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	-34.4266666666667	"m"	NA	NA	0.912402	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	20	"E"	NA	"T"	-34.4266666666667	175.726666666667	300	15.1	NA	1240	NA	"NZ_Waitakere"	"Pittermann et al. 2006a, b"	19.1083333333333	19.3083333333333	18.5083333333333	16.1083333333333	13.6083333333333	11.9083333333333	11.0083333333333	11.6083333333333	12.7083333333333	14.0083333333333	15.8083333333333	17.5083333333333	75.7072160202555	93.189089653585	113.23972839222	107.245943146507	100.538612038209	149.487858211532	129.437219472897	134.00391299344	102.179767522154	89.5500057544021	73.9233513637933	71.4972954310047	50.3	46.9	42.1	44.6	43.9	38.7	43	42.5	42.2	43.5	46.1	45.9	"TMR"	NA	NA	10.32	NA	NA	84.5583333333333	"N"	"A"	NA	NA	NA	NA	3990.96001027116	"vesselless"	"vesselless"	"vesselless"	10.32	11.1	"tracheids"	2	49.402390438247	"New Zealand"	"Waitakere, North I."	"S"	7.02	NA	NA	0.69349466746408	NA	"Waitakere, North I."	NA	NA	"S"	"W"	"CE"	NA	NA	NA	NA	1677.96	NA	NA	15.7970006287349	NA	NA	NA	3.02	0.292635658914729	NA	NA	NA	NA	NA	0.03	0.0023	"no"	NA	NA	NA	NA	0.45521632948762	0.72316666666667	44.1416666666667	18.4	81.3	83.8	83.9	86.3	88.4	90.7	89.8	88.3	82.5	78.8	81.1	0	0	0	0.2	1.8	3.6	5	4.1	2.2	1.2	0.3	0	79.8	NA
"305"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Picea abies"	41907	"Picea abies"	1728281	12632136	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.15	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"E"	NA	"T"	47.15	11.1166666666667	2100	0	NA	878.8	423	"AT_Tyrol_Praxmar"	"Mayr et al. 2003b, Mayr et al. 2006"	-7.03333333333333	-7.23333333333333	-5.13333333333333	-2.33333333333333	2.26666666666667	5.46666666666667	7.76666666666667	7.56666666666667	5.36666666666667	2.16666666666667	-3.03333333333333	-5.83333333333333	59.5561859732072	52.6310480693459	65.0962962962963	69.2513790386131	84.486682427108	93.4893617021277	106.647123719464	99.0294720252167	69.9438928289992	56.7861308116627	64.4037825059102	57.4786446020489	42.1	44.9	40.9	36.8	35.2	33.6	38.9	41.8	47.6	53.9	45.3	43.5	"TMS"	NA	NA	NA	"sun exposed twigs, unpublished data added, Psmin from Mayr et al. 2003c"	NA	75.8666666666667	"N"	"A"	3	"47 09' N"	"11 07' E"	2100	NA	"vesselless"	"vesselless"	"vesselless"	NA	9.41	"tracheids"	1	87.88	"Austria"	"Praxmar, Tyrol"	"S"	3.98	-4.34	NA	0.39	NA	"Praxmar, Tyrol"	-3.62	105.555555555556	"S"	"PW"	"DH"	NA	-4.34	NA	NA	NA	NA	NA	13.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	NA	0.101	0.552	42.0416666666667	263.9	71.6	74.1	75	80.8	81.4	82.1	79.7	80	76.5	70.1	70.3	29.6	26.7	28	24.8	21.1	16.3	13.1	12.9	15.4	20.7	26.1	29.2	68.8	NA
"306"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Picea abies"	41907	"Picea abies"	1728282	12632242	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.1833333333333	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"E"	NA	"T"	47.1833333333333	11.3166666666667	2035	0	NA	878.8	448	"AT_Tyrol_Birgitz_4"	"Mayr et al. 2003a"	-7.34166666666667	-7.34166666666667	-5.14166666666667	-2.14166666666667	2.45833333333333	5.55833333333333	7.75833333333333	7.65833333333333	5.45833333333333	2.15833333333333	-3.04166666666667	-6.04166666666667	57.4848732624693	51.0178250204415	63.2333605887163	67.5447260834015	86.227309893704	95.5686017988553	109.939820114473	101.317089125102	71.1375306623058	56.7663123466885	63.2333605887163	55.3291905151267	37.4	40.2	39.1	37.7	38.1	38.6	44.3	45.1	47.1	48.2	38.1	37.3	"TMS"	NA	NA	NA	"stem side twig, Psi min from Mayr et al. 2002"	NA	72.225	"N"	"A"	2	"47 11' N"	"11 19' E"	2035	NA	"vesselless"	"vesselless"	"vesselless"	12.06	7.55	"tracheids"	1	87.88	"Austria"	"Birgitz Kˆpfl, Tyrol"	"S"	3.68	-4.07	7.29e-05	0.236	NA	"Birgitz Kˆpfl, Tyrol"	-3.29	97.4358974358974	"S"	"PW"	"DH"	NA	-4	0.000325	NA	NA	NA	NA	11.39	NA	NA	NA	4.45	0.368988391376451	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	4.84	0.192	NA	40.9333333333333	173.3	73.9	73.6	69.9	70.1	70.7	71	70.2	72.8	73.2	73	73.8	28.4	24.7	22.4	14.5	7.8	5	3.8	3.7	4.8	10.3	20.5	27.4	74.5	NA
"307"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Picea abies"	41907	"Picea abies"	1728285	12632552	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	48.75145	"m"	NA	NA	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"E"	NA	"T"	48.75145	6.33796666666667	263	9.35066666666667	NA	766	796	"FR_Champenoux"	"Cochard 1992"	0.833999999999999	2.134	5.134	8.634	12.534	15.934	17.834	17.334	14.734	10.134	4.934	2.034	64	57	55	50	71	75	64	72	62	58	66	72	16.8	28.4	33	39.3	42	44.4	49.5	47.7	43.5	32.1	20.8	17.8	"TMS"	NA	NA	NA	NA	NA	78.8	"C"	"A"	25	"48.751449999999998"	"6.3379666666666701"	263	NA	"vesselless"	"vesselless"	"vesselless"	NA	NA	"tracheids"	1	NA	"France"	"Champenoux"	"S"	3.6	-4.5	NA	0.5	NA	"Champenoux"	-3	42.2222222222222	"S"	NA	"DH"	NA	-2.4	NA	NA	NA	NA	NA	16.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	NA	NA	NA	34.6083333333333	79.7	91.9	84.6	76.2	69.3	71.3	71.7	71.1	73.4	77	82.3	87.7	17.8	15.7	12	4.8	0.6	0.1	0.1	0.1	0.2	2.3	9.8	16.2	89.1	NA
"308"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Picea abies"	41907	"Picea abies"	1728289	12632949	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.1833333333333	"m"	NA	TRUE	1.46804	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	50	"E"	NA	"T"	47.1833333333333	11.3166666666667	2035	0	NA	878.8	448	"AT_Tyrol_Birgitz_4"	"Mayr et al. 2003a"	-7.34166666666667	-7.34166666666667	-5.14166666666667	-2.14166666666667	2.45833333333333	5.55833333333333	7.75833333333333	7.65833333333333	5.45833333333333	2.15833333333333	-3.04166666666667	-6.04166666666667	57.4848732624693	51.0178250204415	63.2333605887163	67.5447260834015	86.227309893704	95.5686017988553	109.939820114473	101.317089125102	71.1375306623058	56.7663123466885	63.2333605887163	55.3291905151267	37.4	40.2	39.1	37.7	38.1	38.6	44.3	45.1	47.1	48.2	38.1	37.3	"TMS"	NA	NA	NA	"stem leader shoot"	NA	72.225	"N"	"A"	2	"47 11' N"	"11 19' E"	2035	NA	"vesselless"	"vesselless"	"vesselless"	12.72	9.19	"tracheids"	1	87.88	"Austria"	"Birgitz Kˆpfl, Tyrol"	"S"	4.38	-4.98	0.000357	0.3314	NA	"Birgitz Kˆpfl, Tyrol"	-3.78	63.3333333333333	"S"	"PW"	"DH"	NA	NA	0.00115	NA	NA	NA	NA	13.19	NA	NA	NA	4.21	0.330974842767296	NA	NA	NA	NA	NA	NA	NA	"no"	NA	NA	NA	4.93	0.149	NA	40.9333333333333	173.3	73.9	73.6	69.9	70.1	70.7	71	70.2	72.8	73.2	73	73.8	28.4	24.7	22.4	14.5	7.8	5	3.8	3.7	4.8	10.3	20.5	27.4	74.5	NA
